,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
430,103,0.92,1,1,2,0,6,21,1,0,3,53,0.0
431,24,0.698,0,0,2,2,6,7,0,6,1,98,1.0
432,36,0.893,1,1,2,2,6,12,5,5,1,107,0.0
433,158,0.7659999999999999,1,1,2,0,6,21,0,6,1,28,1.0
434,114,0.926,1,1,2,2,6,21,3,5,1,24,0.0
435,103,0.92,1,1,2,0,6,12,4,5,5,80,0.0
436,73,0.754,1,1,2,0,6,21,3,5,2,96,0.0
437,21,0.624,1,0,2,0,6,4,2,5,1,11,1.0
438,103,0.92,1,1,2,0,6,15,2,5,5,46,0.0
439,21,0.624,1,1,0,0,5,5,3,5,1,20,0.0
440,61,0.913,1,1,2,0,6,8,3,6,4,46,0.0
441,103,0.92,1,1,2,4,4,10,1,5,1,14,0.0
442,16,0.91,1,0,0,0,6,0,0,6,1,44,0.0
443,103,0.92,1,1,2,0,6,11,5,5,5,34,0.0
444,103,0.92,1,1,2,0,6,11,6,5,3,17,0.0
445,103,0.92,0,0,2,0,2,3,3,5,3,40,0.0
446,28,0.939,1,0,0,0,6,7,0,6,2,31,1.0
447,46,0.762,1,1,2,2,6,8,4,4,1,45,0.0
448,67,0.855,1,0,2,1,4,11,0,5,1,32,0.0
449,89,0.925,1,1,2,0,6,8,6,1,2,85,0.0
450,64,0.6659999999999999,1,1,2,0,6,6,6,5,1,110,0.0
451,65,0.802,1,1,2,2,1,11,0,6,2,35,0.0
452,46,0.762,1,1,0,0,6,12,3,5,3,6,0.0
453,103,0.92,1,1,2,2,2,15,4,5,4,11,0.0
454,102,0.804,1,1,2,2,6,21,0,6,1,61,1.0
455,136,0.897,1,1,2,2,6,6,2,0,1,91,0.0
456,162,0.767,1,1,2,0,2,21,1,5,2,28,0.0
457,105,0.794,1,1,1,0,6,7,3,6,1,50,0.0
458,19,0.682,1,0,2,0,6,6,4,6,1,204,0.0
459,114,0.926,1,0,2,1,4,5,6,5,2,256,0.0
460,103,0.92,1,1,0,0,6,6,8,5,2,26,0.0
461,103,0.92,1,1,2,2,2,5,5,5,4,168,1.0
462,46,0.762,1,0,2,0,5,2,4,5,0,26,0.0
463,114,0.926,1,1,2,2,6,16,3,5,5,37,0.0
464,162,0.767,1,0,0,1,4,4,0,6,2,17,1.0
465,100,0.887,1,1,2,0,6,21,0,6,4,42,1.0
466,114,0.926,1,0,0,0,6,10,0,6,0,67,0.0
467,10,0.895,1,1,2,0,6,12,4,5,5,14,0.0
468,21,0.624,1,0,2,0,6,4,7,5,1,218,0.0
469,16,0.91,1,1,2,0,6,13,6,1,1,8,0.0
470,103,0.92,1,1,0,2,6,8,2,1,1,38,0.0
471,99,0.915,1,1,2,0,6,8,4,5,2,26,0.0
472,16,0.91,1,1,2,0,6,9,3,5,1,50,0.0
473,160,0.92,0,1,2,2,6,21,6,5,5,120,1.0
474,46,0.762,1,1,2,0,6,9,3,1,1,100,0.0
475,21,0.624,1,1,0,0,6,4,6,5,4,198,1.0
476,103,0.92,1,1,2,2,6,21,0,6,4,80,1.0
477,65,0.802,0,0,1,0,6,3,6,5,1,144,1.0
478,73,0.754,1,1,2,2,6,21,0,6,5,41,0.0
479,90,0.698,1,1,0,2,6,21,5,4,1,28,0.0
480,16,0.91,1,1,2,0,2,21,5,4,1,20,0.0
481,173,0.878,1,0,2,0,3,14,6,2,3,45,0.0
482,103,0.92,1,1,0,2,6,6,5,5,3,55,0.0
483,16,0.91,1,1,2,0,6,5,6,5,3,28,0.0
484,28,0.939,1,1,2,2,6,6,3,5,1,96,0.0
485,19,0.682,1,0,0,0,6,9,0,6,1,42,0.0
486,28,0.939,1,1,2,2,6,10,0,6,1,66,0.0
487,103,0.92,1,1,2,0,6,4,5,5,2,8,0.0
488,102,0.804,1,0,2,1,4,4,0,5,0,94,0.0
489,103,0.92,1,1,2,0,6,21,0,6,5,40,1.0
490,103,0.92,1,1,2,2,6,21,5,5,5,42,0.0
491,103,0.92,1,1,2,2,6,7,8,4,4,8,0.0
492,103,0.92,1,1,2,0,5,8,3,2,1,128,0.0
493,103,0.92,0,1,2,0,6,5,6,5,2,25,1.0
494,11,0.55,1,1,0,2,6,4,3,2,2,37,1.0
495,21,0.624,1,0,2,0,6,6,5,5,0,21,1.0
496,103,0.92,0,1,2,0,2,4,3,5,1,90,0.0
497,50,0.8959999999999999,1,0,2,1,4,3,3,5,5,10,0.0
498,103,0.92,1,1,2,4,4,12,0,6,1,70,1.0
499,103,0.92,1,0,2,2,6,6,4,4,1,106,1.0
500,157,0.769,1,1,2,0,6,9,3,2,5,35,1.0
501,102,0.804,1,0,0,0,6,3,0,6,0,73,1.0
502,104,0.924,1,0,0,0,6,13,0,6,3,41,1.0
503,16,0.91,1,1,2,0,6,7,4,5,4,22,0.0
504,114,0.926,1,1,2,2,6,12,4,5,1,82,0.0
505,103,0.92,1,1,2,0,6,8,5,5,2,44,0.0
506,103,0.92,1,1,2,0,6,7,5,5,1,107,0.0
507,160,0.92,1,1,2,0,5,21,0,6,1,19,1.0
508,21,0.624,1,1,0,0,6,3,2,5,5,116,1.0
509,103,0.92,1,0,0,1,4,5,5,5,1,55,0.0
510,21,0.624,1,1,2,2,6,4,1,0,1,78,1.0
511,114,0.926,1,1,2,0,6,21,0,6,5,114,0.0
512,114,0.926,1,1,2,2,6,21,3,5,5,56,0.0
513,21,0.624,1,0,0,1,4,5,0,5,0,6,0.0
514,136,0.897,1,1,2,0,6,7,8,5,5,15,0.0
515,103,0.92,1,0,2,0,6,6,3,2,1,54,0.0
516,64,0.6659999999999999,1,1,2,0,1,21,0,6,1,29,0.0
517,16,0.91,1,0,2,0,6,8,6,5,4,23,0.0
518,21,0.624,1,1,2,0,6,11,6,1,1,206,1.0
519,23,0.899,1,0,2,0,6,21,2,5,5,24,0.0
520,71,0.884,1,1,2,0,6,13,2,5,2,101,0.0
521,173,0.878,1,0,0,2,2,9,3,4,2,56,0.0
522,103,0.92,1,1,2,2,6,10,5,5,1,21,0.0
523,103,0.92,1,1,2,0,6,7,5,5,1,77,0.0
524,114,0.926,1,1,2,1,4,4,6,5,1,14,0.0
525,103,0.92,1,1,2,0,2,13,6,5,1,326,0.0
526,103,0.92,1,1,2,0,6,21,6,5,1,20,1.0
527,144,0.84,1,1,0,0,6,9,2,3,1,34,0.0
528,21,0.624,1,1,2,0,1,21,0,6,2,31,1.0
529,16,0.91,1,1,0,0,6,5,0,6,4,52,0.0
530,114,0.926,1,1,2,0,6,4,5,5,1,19,0.0
531,157,0.769,1,0,2,0,6,11,0,6,2,18,1.0
532,136,0.897,1,0,2,2,6,21,7,5,5,4,0.0
533,100,0.887,1,0,2,1,4,4,0,6,0,37,0.0
534,102,0.804,1,0,0,0,6,2,0,6,2,116,1.0
535,24,0.698,1,0,0,1,4,7,0,6,0,28,0.0
536,16,0.91,1,0,0,1,4,12,0,6,0,42,0.0
537,67,0.855,0,0,0,0,6,3,0,6,2,17,1.0
538,103,0.92,1,1,2,0,6,4,6,5,1,58,0.0
539,16,0.91,1,1,1,0,6,10,6,5,4,206,0.0
540,160,0.92,1,0,2,0,2,10,5,5,1,57,0.0
541,11,0.55,1,1,2,0,6,7,7,5,1,40,1.0
542,21,0.624,1,0,2,1,4,4,0,6,1,28,1.0
543,160,0.92,1,1,2,0,6,12,2,5,1,34,0.0
544,103,0.92,1,1,2,0,1,1,5,5,1,28,0.0
545,57,0.866,1,1,2,3,6,21,0,6,0,154,0.0
546,173,0.878,1,0,0,0,6,3,0,6,1,26,1.0
547,165,0.903,1,1,1,0,6,21,5,5,5,6,0.0
548,91,0.691,1,0,2,0,6,10,5,5,1,32,0.0
549,16,0.91,1,1,2,1,4,1,0,6,0,96,0.0
550,103,0.92,1,1,2,0,6,14,0,6,1,70,1.0
551,21,0.624,1,0,0,1,4,7,0,6,0,4,0.0
552,103,0.92,1,1,2,0,6,14,5,5,5,290,0.0
553,103,0.92,1,1,2,0,2,2,3,5,1,168,0.0
554,103,0.92,0,1,2,0,6,21,0,6,5,55,1.0
555,114,0.926,1,1,2,1,4,11,0,6,1,34,0.0
556,16,0.91,1,1,2,0,6,14,4,5,1,8,0.0
557,114,0.926,1,0,2,1,4,4,0,6,0,63,0.0
558,103,0.92,1,1,2,0,6,6,5,5,1,21,0.0
559,114,0.926,1,1,2,2,6,9,6,5,2,123,0.0
560,102,0.804,1,1,2,0,3,10,3,6,4,292,0.0
561,11,0.55,1,0,2,0,6,1,0,6,1,7,0.0
562,21,0.624,1,1,2,0,6,5,2,5,3,48,1.0
563,133,0.742,1,1,2,0,1,4,2,5,1,188,0.0
564,103,0.92,1,1,2,0,6,12,6,4,2,42,0.0
565,36,0.893,1,1,2,1,4,16,2,5,5,73,0.0
566,103,0.92,1,1,2,0,6,21,5,5,5,156,1.0
567,21,0.624,1,1,2,0,6,5,3,1,1,103,1.0
568,105,0.794,2,0,2,2,6,1,0,6,1,15,0.0
569,103,0.92,1,1,2,0,6,17,3,5,1,39,0.0
570,67,0.855,1,1,2,0,1,12,7,5,1,96,0.0
571,71,0.884,1,1,2,0,6,21,4,5,5,70,0.0
572,16,0.91,1,1,2,2,6,16,6,5,0,4,0.0
573,21,0.624,1,1,0,0,5,3,6,5,3,51,0.0
574,103,0.92,1,1,2,0,6,18,5,5,2,6,0.0
575,36,0.893,1,1,0,1,4,9,0,6,2,68,0.0
576,16,0.91,1,0,2,3,6,9,4,4,5,90,0.0
577,57,0.866,1,1,2,0,5,9,3,6,2,4,0.0
578,103,0.92,1,1,2,0,6,4,6,0,1,145,0.0
579,67,0.855,0,0,2,2,2,3,6,5,2,9,0.0
580,103,0.92,1,1,2,0,6,10,3,5,4,26,0.0
581,75,0.939,1,1,2,1,4,4,5,4,2,42,0.0
582,103,0.92,2,1,2,2,6,18,0,6,1,45,1.0
583,103,0.92,1,1,0,2,6,15,6,5,2,166,0.0
584,41,0.8270000000000001,1,1,0,0,6,21,3,5,5,72,0.0
585,145,0.555,0,1,1,2,6,21,5,2,3,135,1.0
586,21,0.624,1,0,2,2,6,6,7,2,5,138,1.0
587,103,0.92,1,1,2,0,6,7,3,5,5,31,0.0
588,103,0.92,1,1,2,0,6,21,5,5,5,25,0.0
589,114,0.926,1,1,2,2,6,21,1,5,5,8,0.0
590,103,0.92,1,0,2,0,6,4,6,5,1,32,0.0
591,67,0.855,1,1,2,2,6,10,0,5,1,162,0.0
592,103,0.92,1,0,2,4,4,10,0,6,0,53,0.0
593,102,0.804,1,1,2,2,6,13,2,0,1,12,0.0
594,159,0.843,0,1,2,2,6,7,6,5,1,6,1.0
595,65,0.802,1,1,2,0,6,4,1,5,1,31,0.0
596,61,0.913,1,1,2,2,6,7,3,6,1,5,0.0
597,123,0.738,1,1,2,2,6,13,4,4,5,66,1.0
598,128,0.527,1,1,2,0,6,21,0,6,0,94,0.0
599,103,0.92,1,1,0,0,2,10,3,5,3,39,0.0
600,175,0.7759999999999999,1,1,2,0,6,16,7,5,2,103,0.0
601,160,0.92,0,1,2,0,6,20,5,5,1,7,0.0
602,21,0.624,1,1,2,0,6,15,6,5,0,80,0.0
603,103,0.92,1,1,1,0,6,3,5,5,2,11,0.0
604,21,0.624,1,1,2,0,6,2,2,5,2,89,1.0
605,21,0.624,1,1,2,2,6,4,3,5,1,32,1.0
606,16,0.91,1,1,2,0,6,5,6,5,1,19,0.0
607,160,0.92,1,1,2,4,4,9,1,2,2,157,0.0
608,103,0.92,1,1,2,0,6,4,5,5,0,110,0.0
609,114,0.926,1,1,2,1,4,20,4,5,5,90,0.0
610,21,0.624,1,1,2,0,6,7,3,6,1,17,1.0
611,40,0.7759999999999999,1,1,2,2,6,7,5,5,1,56,0.0
612,114,0.926,1,1,2,2,6,21,5,5,5,109,0.0
613,16,0.91,1,1,2,0,6,11,3,5,2,118,0.0
614,173,0.878,1,1,2,2,6,10,5,5,3,9,0.0
615,23,0.899,1,1,2,0,6,10,4,5,0,48,0.0
616,103,0.92,1,1,2,0,6,6,2,0,1,9,0.0
617,103,0.92,1,0,0,1,4,4,0,6,1,111,1.0
618,114,0.926,1,1,2,0,6,14,6,5,5,28,0.0
619,103,0.92,1,0,2,0,6,21,0,6,1,17,1.0
620,21,0.624,1,1,2,0,6,7,5,5,1,109,0.0
621,11,0.55,1,1,2,0,6,6,2,1,1,3,0.0
622,103,0.92,1,0,2,4,4,1,0,6,0,192,0.0
623,98,0.949,1,0,2,2,0,21,1,5,5,136,0.0
624,160,0.92,1,1,2,0,6,16,3,5,0,34,0.0
625,16,0.91,1,1,0,0,6,9,0,6,5,48,0.0
626,100,0.887,1,1,1,0,6,4,6,1,4,94,0.0
627,21,0.624,0,1,2,0,6,4,6,1,1,172,1.0
628,36,0.893,1,0,2,0,6,21,3,5,3,166,0.0
629,103,0.92,1,1,2,0,6,15,3,5,2,28,1.0
630,103,0.92,1,1,2,0,6,10,5,5,3,18,0.0
631,103,0.92,1,0,2,0,6,3,2,5,5,9,0.0
632,13,0.8270000000000001,1,0,2,0,6,2,1,5,1,62,0.0
633,45,0.89,1,1,2,4,4,7,2,5,2,20,0.0
634,102,0.804,1,1,2,0,6,15,4,5,1,51,0.0
635,103,0.92,0,1,2,2,6,10,6,5,1,16,0.0
636,89,0.925,1,1,2,0,6,21,5,5,1,108,0.0
637,134,0.698,1,0,2,0,6,3,0,6,1,326,1.0
638,103,0.92,1,1,2,0,6,2,0,6,1,10,1.0
639,103,0.92,1,0,0,1,4,5,0,6,0,53,0.0
640,16,0.91,1,1,2,0,6,9,2,1,1,17,0.0
641,99,0.915,1,1,2,0,6,9,2,5,1,20,0.0
642,100,0.887,1,1,2,2,6,17,6,5,5,14,0.0
643,103,0.92,1,0,2,2,6,7,0,6,4,16,0.0
644,21,0.624,1,0,0,0,6,6,0,6,0,61,1.0
645,103,0.92,1,1,2,0,6,10,0,6,1,57,1.0
646,9,0.743,0,0,0,1,4,4,0,6,0,22,0.0
647,103,0.92,0,0,2,0,2,2,7,6,1,10,0.0
648,103,0.92,1,1,2,2,6,4,8,5,1,127,0.0
649,103,0.92,1,1,2,0,6,21,5,5,5,26,0.0
650,149,0.6890000000000001,1,0,0,1,4,1,0,6,1,30,1.0
651,103,0.92,0,1,2,0,6,16,6,5,5,27,0.0
652,136,0.897,0,1,2,2,6,7,4,5,1,34,0.0
653,103,0.92,1,1,2,0,6,17,0,6,1,48,1.0
654,103,0.92,1,1,2,0,6,4,3,6,1,10,0.0
655,103,0.92,1,1,2,0,6,12,8,5,4,62,0.0
656,136,0.897,1,0,0,0,6,2,0,5,0,17,0.0
657,103,0.92,1,1,2,0,6,16,4,5,1,54,0.0
658,16,0.91,1,1,2,2,6,21,0,6,1,144,0.0
659,103,0.92,1,1,1,0,6,21,6,5,3,42,0.0
660,16,0.91,1,1,2,0,3,4,3,5,1,44,0.0
661,103,0.92,1,1,2,3,6,21,0,6,5,25,0.0
662,114,0.926,1,1,2,2,6,12,3,5,5,154,0.0
663,28,0.939,1,0,0,1,4,3,6,4,1,30,0.0
664,103,0.92,1,1,2,0,6,8,4,5,5,84,0.0
665,103,0.92,1,1,2,0,6,6,5,5,1,166,0.0
666,128,0.527,1,1,2,0,6,9,1,5,2,145,0.0
667,167,0.921,1,1,2,0,6,21,2,5,1,35,0.0
668,45,0.89,0,1,2,0,6,16,2,5,1,22,0.0
669,114,0.926,1,0,0,1,4,6,0,6,0,45,0.0
670,10,0.895,0,0,0,0,6,7,0,2,1,21,1.0
671,123,0.738,1,1,2,2,6,12,3,5,1,216,0.0
672,162,0.767,1,1,2,0,1,21,0,5,0,11,0.0
673,114,0.926,1,1,2,2,6,15,0,2,1,77,0.0
674,160,0.92,1,1,2,0,6,21,4,4,0,8,0.0
675,114,0.926,1,0,2,2,5,21,5,5,0,52,0.0
676,84,0.698,1,1,2,0,6,11,6,5,4,39,0.0
677,103,0.92,1,1,2,0,6,21,0,4,5,32,0.0
678,54,0.856,1,1,2,0,3,5,6,5,1,83,0.0
679,103,0.92,1,1,2,0,6,11,2,5,1,4,0.0
680,16,0.91,1,1,2,2,6,10,5,5,1,18,0.0
681,162,0.767,1,0,0,1,4,3,0,6,0,49,0.0
682,21,0.624,1,1,2,2,6,9,5,5,1,166,0.0
683,114,0.926,1,1,2,2,6,5,2,5,1,32,0.0
684,100,0.887,1,1,2,4,4,4,2,5,1,14,0.0
685,16,0.91,1,1,2,0,6,21,7,1,2,20,1.0
686,160,0.92,0,1,2,0,6,13,7,5,3,23,0.0
687,90,0.698,1,0,0,0,6,3,0,6,1,45,1.0
688,160,0.92,1,1,2,0,6,21,2,5,5,52,0.0
689,103,0.92,1,1,1,0,6,19,4,4,5,142,0.0
690,103,0.92,1,1,2,3,6,9,4,4,1,131,0.0
691,103,0.92,1,1,2,0,6,10,4,5,1,314,0.0
692,21,0.624,1,1,2,0,6,4,6,0,1,27,0.0
693,103,0.92,2,0,0,0,6,6,0,6,2,82,0.0
694,159,0.843,1,1,2,0,6,10,2,5,5,21,1.0
695,21,0.624,1,1,2,0,6,4,3,5,2,94,1.0
696,57,0.866,1,1,2,2,6,21,3,5,2,78,0.0
697,103,0.92,0,1,2,0,6,21,0,6,2,105,0.0
698,126,0.479,1,1,2,0,6,4,5,4,1,22,0.0
699,16,0.91,0,1,2,1,4,9,2,5,2,12,0.0
700,126,0.479,0,0,1,2,6,9,0,6,1,99,1.0
701,136,0.897,1,1,2,2,6,16,0,6,4,76,0.0
702,21,0.624,1,0,0,0,6,5,0,5,0,9,1.0
703,103,0.92,0,1,2,0,2,4,3,1,3,162,0.0
704,100,0.887,1,0,1,0,6,5,0,6,3,54,0.0
705,16,0.91,1,0,2,0,6,21,0,6,0,78,0.0
706,21,0.624,1,1,2,0,6,4,7,1,1,5,1.0
707,73,0.754,1,1,1,0,6,8,0,6,3,110,1.0
708,103,0.92,1,0,2,0,6,5,0,6,5,13,1.0
709,114,0.926,1,0,0,0,6,4,0,6,0,37,0.0
710,103,0.92,1,1,2,0,6,21,7,5,0,3,0.0
711,114,0.926,1,1,2,1,4,7,6,5,1,85,0.0
712,64,0.6659999999999999,0,1,2,0,6,4,6,6,1,14,0.0
713,75,0.939,1,1,2,0,6,21,5,5,4,94,0.0
714,103,0.92,1,1,0,1,4,6,3,1,3,167,0.0
715,136,0.897,1,1,2,2,6,9,5,5,1,14,0.0
716,102,0.804,1,0,0,1,4,3,4,5,1,4,0.0
717,16,0.91,1,1,2,3,6,21,3,2,1,23,0.0
718,36,0.893,1,0,2,2,6,8,6,2,2,68,0.0
719,67,0.855,1,1,2,0,6,10,1,5,2,51,0.0
720,103,0.92,1,1,2,0,6,21,3,5,5,45,0.0
721,103,0.92,2,1,2,1,4,4,0,6,0,56,0.0
722,12,0.64,1,1,2,0,6,9,1,5,5,30,0.0
723,36,0.893,1,1,2,0,6,13,6,5,1,50,1.0
724,103,0.92,1,0,2,1,4,4,0,6,2,14,0.0
725,103,0.92,1,1,2,0,6,17,0,2,2,12,0.0
726,173,0.878,1,1,2,2,6,21,4,5,5,163,0.0
727,36,0.893,1,1,2,2,6,8,5,5,0,17,0.0
728,159,0.843,1,1,2,2,6,15,3,6,1,29,0.0
729,103,0.92,1,1,2,2,6,21,7,5,1,52,0.0
730,103,0.92,1,1,2,0,6,18,6,0,1,120,0.0
731,21,0.624,1,0,0,1,4,6,0,6,0,44,1.0
732,103,0.92,1,1,2,0,6,10,3,5,5,67,0.0
733,64,0.6659999999999999,1,1,2,0,6,6,3,5,2,14,0.0
734,144,0.84,1,0,2,1,4,3,0,6,0,14,0.0
735,21,0.624,1,1,2,0,6,8,6,1,3,81,1.0
736,103,0.92,0,0,2,3,6,7,7,4,4,28,0.0
737,73,0.754,1,1,2,0,6,15,4,5,1,42,0.0
738,40,0.7759999999999999,1,0,0,0,6,9,0,6,1,50,0.0
739,103,0.92,1,1,2,0,6,21,2,1,1,105,0.0
740,21,0.624,1,1,2,2,6,8,3,5,0,162,1.0
741,116,0.743,1,1,2,0,6,13,3,5,4,6,0.0
742,75,0.939,1,1,2,0,6,4,5,5,2,41,0.0
743,102,0.804,1,1,2,2,6,21,7,5,1,21,0.0
744,90,0.698,1,1,0,0,6,3,0,6,1,83,1.0
745,16,0.91,1,1,2,0,6,5,8,5,1,14,0.0
746,19,0.682,1,1,2,0,6,15,0,6,1,26,0.0
747,136,0.897,1,1,2,2,6,21,0,6,1,90,0.0
748,16,0.91,0,0,0,0,6,2,1,5,2,122,0.0
749,23,0.899,1,0,0,1,4,0,0,6,0,37,0.0
750,103,0.92,1,1,2,3,6,21,4,4,5,5,1.0
751,103,0.92,1,1,2,0,6,10,3,1,1,78,0.0
752,36,0.893,1,1,0,1,4,5,0,6,2,36,1.0
753,67,0.855,0,1,2,2,6,6,6,1,1,156,0.0
754,16,0.91,1,0,2,0,6,20,4,5,2,14,0.0
755,103,0.92,1,1,2,0,6,21,5,5,5,97,1.0
756,75,0.939,1,1,2,0,6,6,8,4,2,19,0.0
757,103,0.92,1,1,2,0,6,19,3,5,1,57,1.0
758,13,0.8270000000000001,1,0,0,0,6,12,0,6,0,3,0.0
759,162,0.767,1,0,0,2,6,9,3,2,5,24,1.0
760,160,0.92,1,0,2,2,5,21,3,4,5,34,0.0
761,103,0.92,1,1,2,0,2,3,6,1,1,18,0.0
762,21,0.624,1,1,0,0,6,7,3,1,2,53,1.0
763,160,0.92,1,0,2,1,4,1,0,5,0,40,0.0
764,16,0.91,1,1,2,0,6,21,6,5,2,84,0.0
765,160,0.92,1,1,0,1,4,4,0,6,1,154,0.0
766,103,0.92,1,1,2,1,4,21,0,6,2,35,0.0
767,160,0.92,1,0,2,0,6,19,0,6,5,14,1.0
768,160,0.92,1,0,2,0,6,3,0,6,1,97,1.0
769,21,0.624,1,1,2,2,6,15,5,5,1,75,0.0
770,103,0.92,1,1,2,0,6,21,6,5,5,39,0.0
771,114,0.926,1,0,1,0,6,5,5,5,1,58,0.0
772,16,0.91,1,0,0,0,6,3,0,6,0,35,1.0
773,103,0.92,1,1,2,0,0,5,3,5,2,22,0.0
774,21,0.624,1,1,2,0,6,15,5,5,5,85,0.0
775,21,0.624,1,1,0,4,4,2,3,4,2,50,1.0
776,103,0.92,0,1,2,0,2,4,7,1,3,127,1.0
777,103,0.92,1,1,2,0,6,9,3,5,5,276,0.0
778,165,0.903,1,1,2,2,6,12,3,5,1,14,0.0
779,103,0.92,1,1,2,0,6,15,7,1,2,64,0.0
780,114,0.926,1,0,0,2,6,5,0,6,1,10,1.0
781,50,0.8959999999999999,1,1,2,2,6,13,8,4,2,88,0.0
782,103,0.92,1,1,2,0,6,10,7,5,4,29,0.0
783,116,0.743,0,1,2,0,6,16,0,6,2,31,0.0
784,97,0.925,1,1,2,0,6,2,3,5,1,9,0.0
785,114,0.926,1,1,2,3,6,21,6,5,2,28,1.0
786,103,0.92,1,1,2,0,6,16,5,5,2,121,0.0
787,136,0.897,1,1,2,0,6,18,7,5,5,23,0.0
788,21,0.624,1,1,0,1,4,9,3,5,1,28,0.0
789,39,0.898,1,0,0,0,6,6,0,6,0,47,0.0
790,103,0.92,2,1,2,0,6,4,6,6,1,141,0.0
791,54,0.856,0,1,2,2,6,12,6,1,1,162,0.0
792,173,0.878,1,0,2,4,4,2,0,6,0,47,0.0
793,57,0.866,1,1,2,2,6,8,3,5,2,32,0.0
794,21,0.624,1,1,2,0,6,4,0,5,1,84,0.0
795,11,0.55,1,1,0,0,6,4,1,6,1,69,1.0
796,103,0.92,1,1,2,2,6,21,4,5,5,24,0.0
797,21,0.624,1,0,0,1,4,4,0,5,0,58,0.0
798,103,0.92,1,1,2,0,6,21,7,2,1,28,0.0
799,21,0.624,1,0,0,1,4,5,0,6,0,18,0.0
800,114,0.926,1,0,2,1,4,8,0,6,0,124,0.0
801,103,0.92,1,1,2,0,5,5,3,5,5,91,1.0
802,103,0.92,1,1,0,0,6,16,2,5,1,46,1.0
803,114,0.926,1,0,0,2,6,19,0,6,5,13,1.0
804,136,0.897,1,1,2,2,6,12,3,5,4,136,0.0
805,103,0.92,1,1,2,0,6,19,0,6,5,3,1.0
806,103,0.92,1,1,2,0,6,13,5,5,1,94,1.0
807,103,0.92,1,0,2,0,6,11,6,5,4,60,0.0
808,128,0.527,1,1,1,2,6,8,6,5,5,37,0.0
809,21,0.624,1,1,2,0,6,3,6,5,1,57,1.0
810,114,0.926,0,0,1,0,6,5,5,5,1,10,0.0
811,101,0.5579999999999999,1,1,2,0,6,4,2,5,1,11,1.0
812,103,0.92,1,0,2,1,4,9,0,6,0,20,0.0
813,103,0.92,1,1,2,3,6,21,1,5,0,144,0.0
814,16,0.91,1,1,2,2,6,5,1,0,0,152,0.0
815,67,0.855,1,1,2,0,3,10,0,6,4,13,0.0
816,103,0.92,0,1,2,0,6,3,6,5,1,42,0.0
817,103,0.92,1,0,2,1,4,4,0,6,0,55,0.0
818,16,0.91,1,1,2,0,2,17,7,6,1,162,0.0
819,23,0.899,1,1,2,0,6,21,2,6,1,44,0.0
820,103,0.92,1,1,2,0,3,14,2,3,5,188,0.0
821,90,0.698,0,0,0,0,6,2,0,6,0,18,1.0
822,103,0.92,1,1,2,0,6,17,5,5,3,155,0.0
823,83,0.923,1,1,2,0,6,4,0,6,1,316,0.0
824,103,0.92,1,1,2,0,6,20,0,6,1,55,1.0
825,16,0.91,1,1,2,2,6,21,1,0,2,130,0.0
826,100,0.887,1,1,2,2,6,10,3,6,3,7,0.0
827,41,0.8270000000000001,1,1,2,0,6,7,3,5,1,10,0.0
828,73,0.754,1,1,2,2,6,21,1,0,5,46,0.0
829,103,0.92,1,1,2,2,6,21,5,5,5,38,0.0
830,114,0.926,1,1,2,0,6,14,2,5,4,22,1.0
831,103,0.92,1,0,0,1,4,4,0,6,1,28,1.0
832,160,0.92,1,0,0,0,6,4,5,5,2,72,0.0
833,116,0.743,1,1,2,2,6,21,4,5,3,178,0.0
834,136,0.897,1,0,0,3,6,14,2,4,1,12,1.0
835,104,0.924,1,1,2,0,6,21,4,2,4,50,0.0
836,103,0.92,1,1,2,0,6,11,7,5,1,32,0.0
837,173,0.878,1,1,2,0,6,16,3,5,2,6,0.0
838,136,0.897,1,1,2,0,2,21,4,5,4,6,0.0
839,150,0.698,1,0,0,0,6,6,0,6,1,150,0.0
840,70,0.698,1,1,2,0,6,3,0,6,1,47,1.0
841,103,0.92,1,1,2,0,6,5,3,1,1,48,0.0
842,21,0.624,1,1,2,0,6,5,0,6,2,55,1.0
843,136,0.897,1,1,2,2,6,10,4,5,1,28,0.0
844,23,0.899,1,1,2,0,6,15,4,5,5,20,0.0
845,73,0.754,1,1,2,0,6,8,3,5,5,4,1.0
846,103,0.92,0,0,2,0,3,16,0,5,1,104,0.0
847,28,0.939,1,1,2,2,6,21,5,5,2,15,0.0
848,73,0.754,1,1,1,0,2,11,0,6,5,166,0.0
849,136,0.897,1,0,2,2,2,21,0,6,4,163,0.0
850,11,0.55,1,1,2,0,6,7,1,5,1,12,1.0
851,103,0.92,1,1,2,0,6,9,5,2,1,12,0.0
852,21,0.624,0,0,0,1,4,3,0,6,0,242,0.0
853,157,0.769,1,0,0,0,6,2,6,5,1,50,0.0
854,19,0.682,1,0,0,4,4,3,0,6,0,73,0.0
855,16,0.91,1,1,2,0,6,6,5,5,1,6,0.0
856,136,0.897,1,0,0,0,6,2,0,6,1,46,1.0
857,16,0.91,0,1,2,0,6,10,3,5,1,12,0.0
858,73,0.754,1,1,2,2,6,15,4,4,5,7,1.0
859,16,0.91,1,1,2,0,6,13,0,6,1,63,0.0
860,90,0.698,1,1,1,0,6,13,2,2,3,50,0.0
861,101,0.5579999999999999,1,0,0,0,5,4,0,6,1,43,1.0
